Date,GC=F,"GARCH(1,1) Volatility"
2013-07-21,1293.300048828125,0.031628634923471274
2013-07-28,1321.699951171875,0.03077978811826477
2013-08-04,1310.5999755859375,0.030220822322648208
2013-08-11,1312.9000244140625,0.029413743873989918
2013-08-18,1371.699951171875,0.028562052777699364
2013-08-25,1395.699951171875,0.029336889184768167
2013-09-01,1396.0999755859375,0.028716079464513745
2013-09-08,1386.699951171875,0.027894532582649605
2013-09-15,1308.4000244140625,0.027165751796146453
2013-09-22,1332.5,0.02955372544448504
2013-09-29,1338.4000244140625,0.02894810072761197
2013-10-06,1309.699951171875,0.02812513844145224
2013-10-13,1268.0,0.027802649540604005
2013-10-20,1314.4000244140625,0.028041875442210523
2013-10-27,1352.4000244140625,0.02833416353120099
2013-11-03,1313.0999755859375,0.028197025687789142
2013-11-10,1284.5,0.028243136906732812
2013-11-17,1287.300048828125,0.027927870767553074
2013-11-24,1244.0,0.027140271562552786
2013-12-01,1250.5999755859375,0.027548339950436897
2013-12-08,1230.300048828125,0.026791892047113453
2013-12-15,1235.699951171875,0.02634700230583458
2013-12-22,1205.0999755859375,0.02563720749425265
2013-12-29,1216.0999755859375,0.025631178721599326
2014-01-05,1238.4000244140625,0.025005460603883756
2014-01-12,1246.699951171875,0.02463945597104026
2014-01-19,1251.699951171875,0.02402716712035545
2014-01-26,1264.5,0.02341978825003251
2014-02-02,1240.0999755859375,0.022919947012415447
2014-02-09,1263.300048828125,0.022828531571670047
2014-02-16,1319.0,0.02260302078252768
2014-02-23,1323.9000244140625,0.023964948795683325
2014-03-02,1321.4000244140625,0.023358757691816227
2014-03-09,1338.0999755859375,0.02278413759308995
2014-03-16,1379.0,0.022370476722685842
2014-03-23,1336.0,0.0227684553609768
2014-03-30,1293.800048828125,0.023395642912854196
2014-04-06,1303.199951171875,0.023992962633096176
2014-04-13,1318.699951171875,0.023417742591309697
2014-04-20,1293.4000244140625,0.022953244265966403
2014-04-27,1300.699951171875,0.022854528767716053
2014-05-04,1302.5999755859375,0.02231487003252954
2014-05-11,1287.300048828125,0.021778618547673753
2014-05-18,1293.300048828125,0.021465850489937044
2014-05-25,1291.5999755859375,0.020984185622552536
2014-06-01,1245.5999755859375,0.020519318468335445
2014-06-08,1252.0999755859375,0.021747369425766345
2014-06-15,1273.699951171875,0.021256890811827165
2014-06-22,1316.199951171875,0.021073402995746077
2014-06-29,1319.0,0.02177658425069257
2014-07-06,1320.4000244140625,0.021266826768081646
2014-07-13,1337.0,0.02078057692482123
2014-07-20,1309.199951171875,0.020474348159471977
2014-07-27,1303.0999755859375,0.020633273459091137
2014-08-03,1293.5999755859375,0.02022047897770389
2014-08-10,1308.9000244140625,0.019876845243949913
2014-08-17,1304.5,0.0196017301390475
2014-08-24,1278.5999755859375,0.019224822566014838
2014-08-31,1285.800048828125,0.019429951801555406
