Date,GBPUSD=X,"GARCH(1,1) Volatility"
2017-02-07,1.2468360662460327,0.0074879468170300735
2017-02-08,1.2496250867843628,0.007276539931366087
2017-02-09,1.252803087234497,0.007087755409815838
2017-02-10,1.2498124837875366,0.006912975998383697
2017-02-13,1.2484550476074219,0.0067412915273051665
2017-02-14,1.2523010969161987,0.006560995224978633
2017-02-15,1.2470382452011108,0.006423146942251474
2017-02-16,1.2469760179519653,0.006321345577764095
2017-02-17,1.2489228248596191,0.006155709179731019
2017-02-20,1.2433944940567017,0.006008545177276277
2017-02-21,1.2473337650299072,0.005938165551110166
2017-02-22,1.248704433441162,0.005834781914133152
2017-02-23,1.2453765869140625,0.005697331197785841
2017-02-24,1.255618929862976,0.005590806845299489
2017-02-27,1.2399563789367676,0.005762510561999085
2017-02-28,1.2439358234405518,0.006277793217938208
2017-03-01,1.2378076314926147,0.006157634973619761
2017-03-02,1.227219820022583,0.0060976179648175805
2017-03-03,1.227475881576538,0.0062405024837026025
2017-03-06,1.23001229763031,0.0060788164250097825
2017-03-07,1.224289894104004,0.005943258122485494
2017-03-08,1.2204499244689941,0.0058853971943303085
2017-03-09,1.217730164527893,0.005780768805249674
