,VIX,Inflation,GDP Growth,Consumer Confidence,High Yield Spread,10y-2y Yield Spread,M2 Money Stock,Delinquency Rate,Job Openings,S&P 500,SPY XLP,PKW VYM,VVIX
2018-11-18,-4.685069196320663,-7.625753790495344,-4.7281821680163825,-4.741156186612576,-4.6828023598820065,-4.65,-4.729079312647152,-4.7220948616600795,-4.690295728368018,-4.746087676807084,-4.731148746257443,-4.741495499211164,-4.716275512565549
2018-11-25,-4.543671379170828,-7.625753790495344,-4.7281821680163825,-4.741156186612576,-4.715915492957747,-4.841111111111111,-4.729079312647152,-4.7220948616600795,-4.690295728368018,-4.767901946882884,-4.745993966407704,-4.72675587987575,-4.755900121473014
2018-12-02,-4.890316017172519,-4.776392814044321,-4.7281821680163825,-4.721794871794873,-4.7313888888888895,-4.855,-4.72177058757443,-4.7220948616600795,-4.743826705293653,-4.681526324018828,-4.710255902605633,-4.735730391221304,-4.787407639491172
2018-12-09,-4.444443833173385,-4.776392814044321,-4.7281821680163825,-4.721794871794873,-4.721655076495133,-5.110952380952381,-4.72177058757443,-4.7220948616600795,-4.743826705293653,-4.776044210083874,-4.746913758919181,-4.741599176142353,-4.699013766007545
2018-12-16,-4.798876470641364,-4.776392814044321,-4.7281821680163825,-4.721794871794873,-4.731379310344828,-4.49923076923077,-4.72177058757443,-4.7220948616600795,-4.743826705293653,-4.742582270941306,-4.737772362846631,-4.736438526949371,-4.730414560228137
2018-12-23,-4.337951836402919,-4.776392814044321,-4.7281821680163825,-4.721794871794873,-4.637458563535912,-4.49923076923077,-4.72177058757443,-4.7220948616600795,-4.743826705293653,-4.800512831949609,-4.726345548055194,-4.747788195210709,-4.624660404524829
2018-12-30,-4.788784471002474,-4.776392814044321,-4.7281821680163825,-4.721794871794873,-4.637458563535912,-4.48,-4.72177058757443,-4.7220948616600795,-4.743826705293653,-4.701398122296807,-4.708648368445665,-4.715551742871907,-4.874170365430893
2019-01-06,-4.975589306787133,-6.32693765256581,-4.724572893903039,-4.802227873855545,-4.771719342604299,-4.880000000000001,-4.72498565339722,-4.745686274509804,-4.726261183068501,-4.711414004942843,-4.72498430785087,-4.7227821063946696,-4.804528667049252
2019-01-13,-4.8792048059834725,-6.32693765256581,-4.724572893903039,-4.802227873855545,-4.789366754617415,-4.788823529411765,-4.72498565339722,-4.745686274509804,-4.726261183068501,-4.704596526834025,-4.71124311700728,-4.724013901367827,-4.73698725663461
2019-01-20,-4.751440422514935,-6.32693765256581,-4.724572893903039,-4.802227873855545,-4.7580504908835906,-4.6675,-4.72498565339722,-4.745686274509804,-4.726261183068501,-4.7013241544021644,-4.717203014913893,-4.718953887317798,-4.7462194470495
2019-01-27,-4.751348268373823,-6.32693765256581,-4.724572893903039,-4.802227873855545,-4.725670995670996,-4.788823529411765,-4.72498565339722,-4.745686274509804,-4.726261183068501,-4.7322278537388565,-4.718669023262258,-4.7215287947310305,-4.719210820551623
2019-02-03,-4.80347879914119,-3.5129326898829656,-4.724572893903039,-4.701491228070176,-4.74580459770115,-4.605,-4.727124206558195,-4.745686274509804,-4.789199148596515,-4.714325035133306,-4.742344335939211,-4.725814689729235,-4.7705372675072795
2019-02-10,-4.756022251456156,-3.5129326898829656,-4.724572893903039,-4.701491228070176,-4.734379562043796,-4.605,-4.727124206558195,-4.745686274509804,-4.789199148596515,-4.729501260469674,-4.7390946525692295,-4.727158319641569,-4.696250038146974
2019-02-17,-4.7815267433751645,-3.5129326898829656,-4.724572893903039,-4.701491228070176,-4.754926686217009,-4.952222222222223,-4.727124206558195,-4.745686274509804,-4.789199148596515,-4.704991425848102,-4.71505527361983,-4.723212103395063,-4.757206772467092
2019-02-24,-4.823896688991132,-3.5129326898829656,-4.724572893903039,-4.701491228070176,-4.743533834586467,-4.515714285714286,-4.727124206558195,-4.745686274509804,-4.789199148596515,-4.7238500419303335,-4.725097752462632,-4.732127844352038,-4.79799246487017
2019-03-03,-4.72555888490556,-4.395415794447188,-4.724572893903039,-4.680959488272921,-4.7421951219512195,-4.4947058823529416,-4.727346655334674,-4.745686274509804,-4.692528280542987,-4.726053948429448,-4.721895504854325,-4.739046927450203,-4.672784834701717
2019-03-10,-4.547243950036179,-4.395415794447188,-4.724572893903039,-4.680959488272921,-4.6991358024691365,-4.920476190476191,-4.727346655334674,-4.745686274509804,-4.692528280542987,-4.751621461115087,-4.74159578436227,-4.739060414876657,-4.629457530487985
2019-03-17,-4.927507742885115,-4.395415794447188,-4.724572893903039,-4.680959488272921,-4.768922155688623,-4.788823529411765,-4.727346655334674,-4.745686274509804,-4.692528280542987,-4.701050716849946,-4.7235923390075065,-4.721910782715217,-4.779289265562317
2019-03-24,-4.450496941319191,-4.395415794447188,-4.724572893903039,-4.680959488272921,-4.73778816199377,-4.9175,-4.727346655334674,-4.745686274509804,-4.692528280542987,-4.737713081999482,-4.744171427640925,-4.738753350629392,-4.542394537007806
2019-03-31,-4.898082498848994,-4.395415794447188,-4.724572893903039,-4.680959488272921,-4.731569858712716,-4.653076923076924,-4.727346655334674,-4.745686274509804,-4.692528280542987,-4.7179709281303195,-4.737002369331369,-4.716689186428655,-4.858730967565236
2019-04-07,-4.794916144481868,-4.791395983379993,-4.723269910595527,-4.7421951219512195,-4.750440251572328,-4.658571428571429,-4.727911885711923,-4.698127490039841,-4.749899141338422,-4.709417128880656,-4.69888508906249,-4.717389029249788,-4.808303440277318
2019-04-14,-4.79318248714697,-4.791395983379993,-4.723269910595527,-4.7421951219512195,-4.749261637239166,-4.663333333333334,-4.727911885711923,-4.698127490039841,-4.749899141338422,-4.724928710522023,-4.735403992994097,-4.720951514054221,-4.65566365365056
2019-04-21,-4.723338890742594,-4.791395983379993,-4.723269910595527,-4.7421951219512195,-4.725090016366613,-4.5425,-4.727911885711923,-4.698127490039841,-4.749899141338422,-4.730818557714407,-4.742258081469234,-4.7197051012934566,-4.73670745672285
2019-04-28,-4.677063740151282,-4.791395983379993,-4.723269910595527,-4.7421951219512195,-4.734885993485342,-4.519473684210527,-4.727911885711923,-4.698127490039841,-4.749899141338422,-4.718003616773608,-4.7202641782310355,-4.718745980304182,-4.733791106626411
2019-05-05,-4.719002329272814,-5.327968283106539,-4.723269910595527,-4.701193415637861,-4.734885993485342,-4.816956521739131,-4.723707447905921,-4.698127490039841,-4.7133124739257415,-4.7280407329567105,-4.735392749099667,-4.730039753362748,-4.704550991648948
2019-05-12,-4.483690671471941,-5.327968283106539,-4.723269910595527,-4.701193415637861,-4.695630114566286,-4.816956521739131,-4.723707447905921,-4.698127490039841,-4.7133124739257415,-4.751808500895251,-4.7484583062316625,-4.739200058070673,-4.616582414489603
2019-05-19,-4.734987585586914,-5.327968283106539,-4.723269910595527,-4.701193415637861,-4.695630114566286,-4.825238095238095,-4.723707447905921,-4.698127490039841,-4.7133124739257415,-4.737590016585024,-4.745403788330021,-4.737673704292669,-4.697607535244727
2019-05-26,-4.736892209048517,-5.327968283106539,-4.723269910595527,-4.701193415637861,-4.725253164556963,-4.887894736842106,-4.723707447905921,-4.698127490039841,-4.7133124739257415,-4.741704710340586,-4.736749486229692,-4.749703123120954,-4.820092817370142
2019-06-02,-4.5495584457936955,-5.636449147181494,-4.723269910595527,-4.748,-4.690629921259843,-4.5425,-4.721641893046302,-4.698127490039841,-4.753526193407195,-4.756184864605045,-4.723123607824037,-4.724324539626467,-4.657597310094994
2019-06-09,-4.858808122145349,-5.636449147181494,-4.723269910595527,-4.748,-4.775454545454545,-4.466842105263159,-4.721641893046302,-4.698127490039841,-4.753526193407195,-4.685931183653439,-4.738852017336459,-4.7254747392646745,-4.8408354123801285
2019-06-16,-4.792576659621568,-5.636449147181494,-4.723269910595527,-4.748,-4.753809523809524,-4.6883333333333335,-4.721641893046302,-4.698127490039841,-4.753526193407195,-4.725252948777067,-4.732231156691736,-4.729485436009926,-4.769883724478788
2019-06-23,-4.722146604210985,-5.636449147181494,-4.723269910595527,-4.748,-4.782032520325203,-4.53,-4.721641893046302,-4.698127490039841,-4.753526193407195,-4.7080116312207885,-4.70720906775423,-4.718493928242921,-4.723096770050492
2019-06-30,-4.750779201477329,-5.636449147181494,-4.723269910595527,-4.748,-4.717993138936536,-4.896666666666667,-4.721641893046302,-4.698127490039841,-4.753526193407195,-4.732948676235929,-4.722246019753114,-4.729331064730515,-4.698246338597194
2019-07-07,-4.849363408477558,2.6604859211262877,-4.721100335272721,-4.7279633401222005,-4.731694915254238,-5.050000000000001,-4.7246458101770274,-4.718416988416989,-4.742326656394454,-4.713462314334872,-4.734173063542317,-4.724167849899124,-4.796915340935572
2019-07-14,-4.79701802767652,2.6604859211262877,-4.721100335272721,-4.7279633401222005,-4.71981324278438,-4.082941176470588,-4.7246458101770274,-4.718416988416989,-4.742326656394454,-4.722188325979231,-4.729902095845906,-4.729388478897214,-4.653788125882722
2019-07-21,-4.5637369322953605,2.6604859211262877,-4.721100335272721,-4.7279633401222005,-4.71981324278438,-4.837142857142858,-4.7246458101770274,-4.718416988416989,-4.742326656394454,-4.742330042394926,-4.743388730167363,-4.73323766534263,-4.722686356421153
2019-07-28,-4.888477508102437,2.6604859211262877,-4.721100335272721,-4.7279633401222005,-4.751848739495799,-4.8500000000000005,-4.7246458101770274,-4.718416988416989,-4.742326656394454,-4.713454332874433,-4.7209517954598565,-4.728943775452529,-4.7721804330334425
2019-08-04,-4.281809142160531,-5.760323163539624,-4.721100335272721,-4.817398373983741,-4.70938144329897,-5.093636363636364,-4.7242024295864855,-4.718416988416989,-4.712839313572544,-4.761002774504893,-4.742443162524683,-4.73823669325805,-4.494408594786896
2019-08-11,-4.709557144206383,-5.760323163539624,-4.721100335272721,-4.817398373983741,-4.726632996632997,-4.944285714285715,-4.7242024295864855,-4.718416988416989,-4.712839313572544,-4.734570231156092,-4.73492941404753,-4.732329123955227,-4.741393570654626
2019-08-18,-4.702175847573438,-5.760323163539624,-4.721100335272721,-4.817398373983741,-4.726632996632997,-5.093636363636364,-4.7242024295864855,-4.718416988416989,-4.712839313572544,-4.7402684363338885,-4.75413980819613,-4.7364133143879315,-4.64331753996508
2019-08-25,-4.6542013222563225,-5.760323163539624,-4.721100335272721,-4.817398373983741,-4.766912751677853,-5.587142857142858,-4.7242024295864855,-4.718416988416989,-4.712839313572544,-4.744390595428529,-4.734089047054832,-4.733570188275505,-4.720482205813431
2019-09-01,-4.774791205808093,-21.192321910110085,-4.721100335272721,-4.692138084632517,-4.756132404181185,-5.73,-4.724302872692664,-4.718416988416989,-4.7316731734523145,-4.702129685708757,-4.721918596912814,-4.728406420822446,-4.808207765732861
2019-09-08,-4.93969439611311,-21.192321910110085,-4.721100335272721,-4.692138084632517,-4.738944543828265,-5.73,-4.724302872692664,-4.718416988416989,-4.7316731734523145,-4.712145663806294,-4.722794615458641,-4.726980645199478,-4.810459788053555
2019-09-15,-4.81400001525879,-21.192321910110085,-4.721100335272721,-4.692138084632517,-4.711949458483755,-0.23000000000000043,-4.724302872692664,-4.718416988416989,-4.7316731734523145,-4.720371693781291,-4.713180458822065,-4.725666269072532,-4.68201272557125
2019-09-22,-4.615007281657512,-21.192321910110085,-4.721100335272721,-4.692138084632517,-4.751276595744681,-5.275454545454545,-4.724302872692664,-4.718416988416989,-4.7316731734523145,-4.735094059887798,-4.727507788890071,-4.737883388187535,-4.708772885195158
2019-09-29,-4.605979134701147,-21.192321910110085,-4.721100335272721,-4.692138084632517,-4.711884057971015,-4.53,-4.724302872692664,-4.718416988416989,-4.7316731734523145,-4.740120093649237,-4.752617987653633,-4.732049035749299,-4.708521249181783
2019-10-06,-4.740452869047885,-2.811888180601974,-4.725569531061007,-4.705321888412017,-4.697971530249111,-3.7300000000000004,-4.720709639582001,-4.718416988416989,-4.706955307262571,-4.733302067049956,-4.738098554421113,-4.731338281033217,-4.807616228136647
2019-10-13,-4.815680804775715,-2.811888180601974,-4.725569531061007,-4.705321888412017,-4.738620689655173,-4.646666666666667,-4.720709639582001,-4.718416988416989,-4.706955307262571,-4.723814380809951,-4.714178359638059,-4.718929904345593,-4.703631742384071
2019-10-20,-4.815365849179651,-2.811888180601974,-4.725569531061007,-4.705321888412017,-4.749130434782609,-4.345384615384615,-4.720709639582001,-4.718416988416989,-4.706955307262571,-4.724636874245144,-4.722640200817586,-4.7252457467108595,-4.796530196551014
2019-10-27,-4.842280728524192,-2.811888180601974,-4.725569531061007,-4.705321888412017,-4.742411347517731,-4.785555555555556,-4.720709639582001,-4.718416988416989,-4.706955307262571,-4.717827306191609,-4.723616572146513,-4.71807783288746,-4.810921025223348
2019-11-03,-4.7576679397905055,-5.964557453728607,-4.725569531061007,-4.716387434554974,-4.704865350089767,-4.785555555555556,-4.723020430263732,-4.718416988416989,-4.7854266211604095,-4.715323696029964,-4.715942908118514,-4.7270946051635825,-4.707690255865064
2019-11-10,-4.748699227019842,-5.964557453728607,-4.725569531061007,-4.716387434554974,-4.717740805604204,-4.200588235294118,-4.723020430263732,-4.718416988416989,-4.7854266211604095,-4.721466927048527,-4.714376442061067,-4.715069910097742,-4.690672248556746
2019-11-17,-4.7316569597841776,-5.964557453728607,-4.725569531061007,-4.716387434554974,-4.735190311418686,-4.845384615384615,-4.723020430263732,-4.718416988416989,-4.7854266211604095,-4.721148020057374,-4.730154666942641,-4.7284839030348245,-4.68183021521301
2019-11-24,-4.705933613505168,-5.964557453728607,-4.725569531061007,-4.716387434554974,-4.721304347826088,-5.0343478260869565,-4.723020430263732,-4.718416988416989,-4.7854266211604095,-4.733259109875567,-4.732173967115239,-4.736480226240587,-4.718751975694474
2019-12-01,-4.7073095843185655,-4.033438056562234,-4.725569531061007,-4.704173553719008,-4.747241379310345,-4.6675,-4.72546226532633,-4.718416988416989,-4.760351206821795,-4.720132771857026,-4.730638857192036,-4.725287570419379,-4.7654872713980065
2019-12-08,-4.650760696587305,-4.033438056562234,-4.725569531061007,-4.704173553719008,-4.744035087719299,-4.377058823529413,-4.72546226532633,-4.718416988416989,-4.760351206821795,-4.728430447926673,-4.738928266708436,-4.738003973080266,-4.6699231915654185
2019-12-15,-4.802687208475518,-4.033438056562234,-4.725569531061007,-4.704173553719008,-4.7655871886121,-4.816956521739131,-4.72546226532633,-4.718416988416989,-4.760351206821795,-4.722723842271948,-4.72398476586052,-4.725322958926068,-4.729067509631005
2019-12-22,-4.739501178501327,-4.033438056562234,-4.725569531061007,-4.704173553719008,-4.7539852398523985,-4.34904761904762,-4.72546226532633,-4.718416988416989,-4.760351206821795,-4.7134574851466615,-4.724379547152175,-4.731584063222339,-4.702259597471852
2019-12-29,-4.6564588281805195,-4.033438056562234,-4.725569531061007,-4.704173553719008,-4.733780718336484,-4.34904761904762,-4.72546226532633,-4.718416988416989,-4.760351206821795,-4.724163686740083,-4.725746295404061,-4.724772524580808,-4.726575724294938
2020-01-05,-4.686068492987263,-9.994563530621084,-4.741751542008039,-4.724964753272911,-4.733795066413663,-4.798965517241379,-4.724601510532604,-4.718549618320611,-4.659199582650172,-4.731595645040412,-4.717466413979719,-4.72415568100967,-4.788616847323965
2020-01-12,-4.834136946539006,-9.994563530621084,-4.741751542008039,-4.724964753272911,-4.745238095238095,-4.798965517241379,-4.724601510532604,-4.718549618320611,-4.659199582650172,-4.720571433272257,-4.7242789016584,-4.72623185309811,-4.7882151512013555
2020-01-19,-4.766624205635258,-9.994563530621084,-4.741751542008039,-4.724964753272911,-4.751276595744681,-4.767037037037038,-4.724601510532604,-4.718549618320611,-4.659199582650172,-4.710317571589834,-4.7293661289062205,-4.726754576486904,-4.691281579326959
2020-01-26,-4.526694218132896,-9.994563530621084,-4.741751542008039,-4.724964753272911,-4.696403162055336,-4.922307692307693,-4.724601510532604,-4.718549618320611,-4.659199582650172,-4.740256469291524,-4.73599756121498,-4.742048949099731,-4.657193457164297
2020-02-02,-4.436043982855609,-5.023613235985076,-4.741751542008039,-4.717975951903808,-4.691759082217974,-4.872857142857144,-4.726357568595879,-4.718549618320611,-4.756308463251671,-4.751226092725388,-4.7450626448081685,-4.744874776126236,-4.657156373598342
2020-02-09,-4.908874727084128,-5.023613235985076,-4.741751542008039,-4.717975951903808,-4.770515653775322,-4.872857142857144,-4.726357568595879,-4.718549618320611,-4.756308463251671,-4.698318305021371,-4.714810871565906,-4.716758621332654,-4.820814360572561
2020-02-16,-4.845707817127066,-5.023613235985076,-4.741751542008039,-4.717975951903808,-4.764548944337812,-4.785555555555556,-4.726357568595879,-4.718549618320611,-4.756308463251671,-4.714238424686178,-4.722057978930735,-4.728541260029681,-4.707502385328042
2020-02-23,-4.481462021733736,-5.023613235985076,-4.741751542008039,-4.717975951903808,-4.731988071570577,-5.024117647058824,-4.726357568595879,-4.718549618320611,-4.756308463251671,-4.742546717673753,-4.740064706946381,-4.734310106862376,-4.661852882080194
2020-03-01,-3.3816392980376313,-6.5241460383600405,-4.741751542008039,-4.847821782178218,-4.520836653386454,-3.48,-4.695959153571961,-4.718549618320611,-4.901694067190851,-4.844906757335593,-4.739581728269258,-4.745585401540773,-4.530972700504432
2020-03-08,-4.684375517613802,-6.5241460383600405,-4.741751542008039,-4.847821782178218,-4.697051070840199,-4.804074074074075,-4.695959153571961,-4.718549618320611,-4.901694067190851,-4.723856196673109,-4.783869263876874,-4.771190580454555,-4.718626419573726
2020-03-15,-4.351125328453723,-6.5241460383600405,-4.741751542008039,-4.847821782178218,-4.438133971291866,-3.9300000000000006,-4.695959153571961,-4.718549618320611,-4.901694067190851,-4.817926498838423,-4.745752330176619,-4.715897730500206,-4.383035594160382
2020-03-22,-4.588032183563517,-6.5241460383600405,-4.741751542008039,-4.847821782178218,-4.40283950617284,-4.507777777777778,-4.695959153571961,-4.718549618320611,-4.901694067190851,-4.879796052677792,-4.775776696864114,-4.760306679168387,-4.63716958191381
2020-03-29,-4.737571168883531,-6.5241460383600405,-4.741751542008039,-4.847821782178218,-4.8500000000000005,-4.875454545454546,-4.695959153571961,-4.718549618320611,-4.901694067190851,-4.627371684550457,-4.68676903370463,-4.704417827224101,-4.828675000986385
2020-04-05,-5.015932276727006,-2.6575936975648013,-4.81484336154468,-4.924163860830528,-4.689830866807612,-4.9002127659574475,-4.6665744708804375,-4.805471698113208,-4.921232309285468,-4.7507832746277785,-4.783194604859746,-4.772520749917582,-4.87930947447669
2020-04-12,-4.839615409225324,-2.6575936975648013,-4.81484336154468,-4.924163860830528,-4.8743089430894315,-4.4479487179487185,-4.6665744708804375,-4.805471698113208,-4.921232309285468,-4.608982509459451,-4.662691068559182,-4.6982261007557495,-4.770203484536602
2020-04-19,-4.81447316529257,-2.6575936975648013,-4.81484336154468,-4.924163860830528,-4.811947743467933,-4.83,-4.6665744708804375,-4.805471698113208,-4.921232309285468,-4.699625284728772,-4.740024084786147,-4.744987879482937,-4.806950987107958
2020-04-26,-4.78819137960446,-2.6575936975648013,-4.81484336154468,-4.924163860830528,-4.639443725743856,-4.885555555555556,-4.6665744708804375,-4.805471698113208,-4.921232309285468,-4.7431568196831755,-4.712705069287477,-4.726620095940256,-4.787176596030015
2020-05-03,-4.694931858869156,-5.732916372995598,-4.81484336154468,-4.723036211699165,-4.7655871886121,-4.572105263157895,-4.68099982939069,-4.805471698113208,-4.5390055484421685,-4.73212568981212,-4.711731071085616,-4.710732804324788,-4.711064361657748
2020-05-10,-4.977647201520956,-5.732916372995598,-4.81484336154468,-4.723036211699165,-4.755830258302583,-4.525454545454546,-4.68099982939069,-4.805471698113208,-4.5390055484421685,-4.694994616453815,-4.704772218625038,-4.721896646258177,-4.783213261717585
2020-05-17,-4.590257329829121,-5.732916372995598,-4.81484336154468,-4.723036211699165,-4.69969696969697,-4.82433962264151,-4.68099982939069,-4.805471698113208,-4.5390055484421685,-4.752561299936728,-4.738612119723766,-4.745656785524172,-4.5798054257033876
2020-05-24,-4.846964553578735,-5.732916372995598,-4.81484336154468,-4.723036211699165,-4.815784313725491,-4.709166666666667,-4.68099982939069,-4.805471698113208,-4.5390055484421685,-4.697961028891155,-4.699439944236524,-4.7136797998785065,-4.840058687030684
2020-05-31,-4.753082372942201,-5.732916372995598,-4.81484336154468,-4.723036211699165,-4.8023860589812335,-4.709166666666667,-4.68099982939069,-4.805471698113208,-4.5390055484421685,-4.699933475819261,-4.730550892386402,-4.723406415243865,-4.837957417433779
2020-06-07,-4.838687740684898,274.86452795273283,-4.81484336154468,-4.649778699861688,-4.855722543352601,-4.321836734693878,-4.713522892971713,-4.805471698113208,-4.633601505106612,-4.680852616794234,-4.701311625507904,-4.703135902506869,-4.7111553229874605
2020-06-14,-4.2581403148929855,274.86452795273283,-4.81484336154468,-4.649778699861688,-4.624214876033058,-4.9763768115942035,-4.713522892971713,-4.805471698113208,-4.633601505106612,-4.777784352291185,-4.739680642767663,-4.7410663152704124,-4.320947009353827
2020-06-21,-4.756877285026378,274.86452795273283,-4.81484336154468,-4.649778699861688,-4.768863976083708,-4.74923076923077,-4.713522892971713,-4.805471698113208,-4.633601505106612,-4.71144551836102,-4.740963337424672,-4.718315968458527,-4.817401051890148
2020-06-28,-4.7411047665577915,274.86452795273283,-4.81484336154468,-4.649778699861688,-4.675567651632971,-4.80843137254902,-4.713522892971713,-4.805471698113208,-4.633601505106612,-4.75863053118914,-4.715460140778343,-4.724732809032245,-4.800256601314715
2020-07-05,-4.932994509933316,-4.8056213226177995,-4.651455168829543,-4.801702944942382,-4.762448377581121,-4.623617021276596,-4.721801198371275,-4.909591836734695,-4.665446968458899,-4.689801279814336,-4.722217402693715,-4.730547882004711,-4.832308972732285
2020-07-12,-4.74408957317011,-4.8056213226177995,-4.651455168829543,-4.801702944942382,-4.737621951219513,-4.787692307692308,-4.721801198371275,-4.909591836734695,-4.665446968458899,-4.7124185772169485,-4.734765808242651,-4.72076271353845,-4.779883104488941
2020-07-19,-4.788995989605684,-4.8056213226177995,-4.651455168829543,-4.801702944942382,-4.794516129032258,-4.7095918367346945,-4.721801198371275,-4.909591836734695,-4.665446968458899,-4.717538636588716,-4.738377590616763,-4.7399222912975505,-4.654710580574607
2020-07-26,-4.723769476420923,-4.8056213226177995,-4.651455168829543,-4.801702944942382,-4.805533661740559,-4.83,-4.721801198371275,-4.909591836734695,-4.665446968458899,-4.732821971982575,-4.7412797296261395,-4.732837860137804,-4.736357548463502
2020-08-02,-4.783405613775781,-5.106619468192829,-4.651455168829543,-4.707931034482759,-4.761971580817052,-4.752222222222223,-4.7256165313136185,-4.909591836734695,-4.753641387780166,-4.712743587913649,-4.721674076978662,-4.715232698498979,-4.7741904133358855
2020-08-09,-4.821986920859221,-5.106619468192829,-4.651455168829543,-4.707931034482759,-4.744678899082569,-4.752222222222223,-4.7256165313136185,-4.909591836734695,-4.753641387780166,-4.705494659554631,-4.718414309182901,-4.724448388761736,-4.764451986601302
2020-08-16,-4.7372039556059224,-5.106619468192829,-4.651455168829543,-4.707931034482759,-4.677858472998138,-4.4345454545454555,-4.7256165313136185,-4.909591836734695,-4.753641387780166,-4.72356363294896,-4.733414946849571,-4.731415041145445,-4.672965445077281
2020-08-23,-4.7077777008879345,-5.106619468192829,-4.651455168829543,-4.707931034482759,-4.738849557522125,-4.887894736842106,-4.7256165313136185,-4.909591836734695,-4.753641387780166,-4.722792500778492,-4.724356756448917,-4.732133579835075,-4.757109737783011
2020-08-30,-4.711366541619971,-5.106619468192829,-4.651455168829543,-4.707931034482759,-4.771071428571429,-4.48,-4.7256165313136185,-4.909591836734695,-4.753641387780166,-4.697369773421287,-4.7203843211370975,-4.71761555086169,-4.727213505091292
2020-09-06,-4.390714232310421,-5.288308291618939,-4.651455168829543,-4.644979757085021,-4.700204841713222,-4.763333333333334,-4.7181492701585,-4.909591836734695,-4.706100628930818,-4.75310428094632,-4.7494187301959485,-4.732568306935399,-4.635163122422105
2020-09-13,-4.856178834496475,-5.288308291618939,-4.651455168829543,-4.644979757085021,-4.724575045207957,-4.798965517241379,-4.7181492701585,-4.909591836734695,-4.706100628930818,-4.755092207441739,-4.741417222230265,-4.7335712996638035,-4.797054220421917
2020-09-20,-4.768704908189241,-5.288308291618939,-4.651455168829543,-4.644979757085021,-4.735395683453238,-4.692962962962963,-4.7181492701585,-4.909591836734695,-4.706100628930818,-4.736435256883041,-4.7252885645191585,-4.730282895213261,-4.841978892922935
2020-09-27,-4.708706959400501,-5.288308291618939,-4.651455168829543,-4.644979757085021,-4.646817359855335,-4.765714285714286,-4.7181492701585,-4.909591836734695,-4.706100628930818,-4.736329326654874,-4.725555687560477,-4.730069305849869,-4.745317748931328
2020-10-04,-4.682615616384893,-5.432072396322812,-4.720367867210991,-4.712587064676618,-4.76839732888147,-4.674444444444445,-4.721357399788917,-4.680248756218906,-4.682702702702703,-4.714853549374812,-4.73124905257937,-4.7256521678609325,-4.699088700823752
2020-10-11,-4.825186364120528,-5.432072396322812,-4.720367867210991,-4.712587064676618,-4.801180555555556,-4.624736842105263,-4.721357399788917,-4.680248756218906,-4.682702702702703,-4.691557996396389,-4.716948152088076,-4.724421313045883,-4.666721184552616
2020-10-18,-4.633600006103516,-5.432072396322812,-4.720367867210991,-4.712587064676618,-4.801180555555556,-4.745873015873016,-4.721357399788917,-4.680248756218906,-4.682702702702703,-4.728081709042003,-4.7352380947353385,-4.733655717165197,-4.668655952450473
2020-10-25,-4.724892397284648,-5.432072396322812,-4.720367867210991,-4.712587064676618,-4.73373831775701,-4.6493548387096775,-4.721357399788917,-4.680248756218906,-4.682702702702703,-4.735287362314771,-4.722471432909122,-4.730451788519835,-4.703947512766008
2020-11-01,-4.349963647526394,-7.201611595004201,-4.720367867210991,-4.7899022004889975,-4.643696060037524,-4.625522388059702,-4.717550250116116,-4.680248756218906,-4.721935483870968,-4.786394788955546,-4.738166529327713,-4.733857775262112,-4.508880086498115
2020-11-08,-5.076133605706595,-7.201611595004201,-4.720367867210991,-4.7899022004889975,-4.8439896373057,-4.824594594594595,-4.717550250116116,-4.680248756218906,-4.721935483870968,-4.65676363523421,-4.704289040464003,-4.716792643067574,-4.951082394831343
2020-11-15,-4.80079646764566,-7.201611595004201,-4.720367867210991,-4.7899022004889975,-4.8439896373057,-4.655373134328359,-4.717550250116116,-4.680248756218906,-4.721935483870968,-4.70842676831587,-4.744276079895412,-4.721025333497766,-4.718862351570575
2020-11-22,-4.704025957941065,-7.201611595004201,-4.720367867210991,-4.7899022004889975,-4.765087719298246,-4.799444444444445,-4.717550250116116,-4.680248756218906,-4.721935483870968,-4.737701174018749,-4.722366430576979,-4.726066275347851,-4.733496822519567
2020-11-29,-4.850675127353745,-7.201611595004201,-4.720367867210991,-4.7899022004889975,-4.7582828282828284,-4.715074626865672,-4.717550250116116,-4.680248756218906,-4.721935483870968,-4.707284849163625,-4.712952215716114,-4.718938063337379,-4.799041102418416
2020-12-06,-4.732399195618736,-7.271821981611879,-4.720367867210991,-4.680585175552666,-4.781975051975053,-4.538823529411765,-4.721858472408975,-4.680248756218906,-4.733054545454546,-4.713297368889708,-4.723683280777738,-4.7162380255629754,-4.752615920314384
2020-12-13,-4.60878795385079,-7.271821981611879,-4.720367867210991,-4.680585175552666,-4.721228070175439,-4.754691358024692,-4.721858472408975,-4.680248756218906,-4.733054545454546,-4.73964017256004,-4.735037898895777,-4.735519685399841,-4.565615163693616
2020-12-20,-4.8046460665372575,-7.271821981611879,-4.720367867210991,-4.680585175552666,-4.745217391304348,-4.692025316455696,-4.721858472408975,-4.680248756218906,-4.733054545454546,-4.717457225775135,-4.731188022965854,-4.716740384612552,-4.816693664671139
2020-12-27,-4.731854381490247,-7.271821981611879,-4.720367867210991,-4.680585175552666,-4.727792494481236,-4.7421951219512195,-4.721858472408975,-4.680248756218906,-4.733054545454546,-4.731711823084016,-4.712360911559512,-4.711885045302288,-4.685031741185491
